comment,date,day,time
"They’re Bocca fans, so what else do you expect?? Is like asking Barcelona fans, Messi or Maradona.",2023-11-23,Thursday,11:00:00
Alexander Pitto Ndi They did it intentionally to get engagements.,2023-11-23,Thursday,11:00:00
"Maradona played for Boca Juniors, and they’re all on Boca jersey what else was the interviewer expecting?",2023-11-23,Thursday,23:00:00
"There are differences.\n\nIn argentina, Buenos Aires is the home of diego and riquelme, the people of that city believes diego as theit greatest ever even they believe riquelme is above messi, you can see those who choose messi and maradona over riquelme its clear.\n\nIn other side rosario is the home of leo messi, if you ask that people question like that, their answer would be clear.",2023-11-23,Thursday,15:00:00
"Asking Boca fans, 😂\nGo and ask Newell fans as well",2023-11-23,Thursday,16:00:00
"Infinite Messi Relax bro, Messi or Maradona are the same, 8 Ballon d'Or is the difference.",2023-11-23,Thursday,23:55:00
No way Argentines rate a dead man ahead of Messi the Fifa boy.,2023-11-23,Thursday,22:00:00
Even messi himself will choose maradona,2023-11-23,Thursday,11:00:00
"Pain went straight to ""I am the only player that wasn\'t recognized by my team after winning world cup"" 😂😂",2023-11-23,Thursday,16:00:00
You are drming too think Messi is greater than diago de play,2023-11-23,Thursday,12:00:00
"but for the First time,,penaldo-g\nsupport Diego Armando Maradona",2023-11-23,Thursday,21:00:00
Diego is god in Argentina…forge\nt Messi,2023-11-23,Thursday,11:00:00
"We don't have to compare messi and Maradona. They represented the same flag. Its about the flag not whose great and whose not.Everything they won wasn't personal, it was for the Argentinian people and other people who supported them regardless of the nationality. Football for Unity 🤝 ✌️",2023-11-23,Thursday,20:00:00
Even Messi says Maradona is better than him. So why compare??,2023-11-23,Thursday,11:00:00
You are asking the wrong people the older people in Argentina will always says Maradona... U were supposed to ask the middle ages too,2023-11-23,Thursday,20:00:00
Maradona is Argentines first love they will never downplay him on Camera but Messi is the GOAT,2023-11-23,Thursday,16:00:00
So the pronunciation is maraona nod maradona 😮,2023-11-23,Thursday,14:00:00
Like many players who played in his era said Maradona could win a game all on his own with 1 play. Messi can’t do that.Maradona won the World Cup on his own and made napoli win everything 2 time on his own.,2023-11-23,Thursday,20:00:00
The people you asked this question all's are Boca Junior's fan 🙄 why they choose Messi over Maradona 🤔 Maradona is a Boca legend 👍,2023-11-23,Thursday,11:00:00
"It's the comparison between messi and maradona,but ronaldo fans are thinking it's the comparison between messi and ronaldo🤣🤣",2023-11-23,Thursday,14:00:00
"Even Messi chose Maradona ahead of himself, but just penaldo FC making themselves happier as usual 😂",2023-11-23,Thursday,11:00:00
Kofi May Pain went straight to pain detectors FC. Where was Ronaldo's name mentioned in the video??? RONALDO is really giving you guys sleepless nights,2023-11-23,Thursday,12:00:00
Kofi May when did GOALL become a Ronaldo fan?\nBtw you're the only one that mentioned Ronaldo here. That's how obsessed you are with the guy.,2023-11-23,Thursday,13:00:00
Well well if you ask Argentinian to choose between maradona and Messi anybody any day anytime will choose Maradona. But it's not that Messi ain't the greatest but maradona is Maradona. The same goes for any country there must be several greatest players but the one who stole heart is the one people will choose over decades.,2023-11-23,Thursday,21:00:00
"State terrorism is the long-unrecogniz\ned fraternal twin of vigilante terrorism.\n\nThe Zionist inhumane brutality we witness, along with the flagrant complicity of the Biden administration et al., reveal two aspects of the godlessness of our world.\n\nFirstly, echoing Nietzsche's anticipation, we’re engulfed in an era of extreme moral relativism and a desanctificatio\nn of life. This reality plunges many into deep moral quandaries, leaving them unable to condemn blatantly evident collective punishment.\n\nTheir struggle stems as much from ignorance and misinformation as from a disconnection from traditional moral values, blurring their sense of right and wrong.\n\nSecondly, there’s the ironic ‘religious’ godlessness and distorted morality inherent in Zionism and Christian Zionism.\n\nTheir convergence has seen one party practicing the systematic slaughter of innocent civilians and children as ‘Philistines’ under a deluded notion of divine sanction — the Biblical concept of ‘Herem’, a Hebrew term for sacred extermination — while the other party is eagerly supportive in anticipation of Armageddon and the second coming of Christ.\n\nWelcome to our world, where the normalization of state terrorism and collective punishment stands as a grim testament to the erosion of humanity’s moral compass.\nMoez masoud\nكلام الحبيب زين العابدين علي الجفري حفظه الله مترجمة للإنجليزية",2023-11-23,Thursday,23:55:00
In Argentina alone they recognize Maradona over Messi 😂,2023-11-23,Thursday,21:00:00
Pele the best ever !!!,2023-11-23,Thursday,21:00:00
These young generation will choose messi coz they know about messi the other hand I mean old ones know only about mardone after mardone they quit watching football coz they think that the fashion and desire of foot ball gone if u ask about football they say old is gold now days no football so no comparison btw old ones and these generations regardless u need to get more views than fine😀,2023-11-23,Thursday,12:00:00
What year is this.. you have to confirm before crying,2023-11-23,Thursday,11:00:00
Messi is the greatest of all time,2023-11-23,Thursday,15:00:00
"Messi is miles ahead and better than Maradano. Even Messi's career at the age of 27 was better than Maradona's.\nForget the notion of world cup, Messi has it. Forget the notion that Maradona won back to back league titles with Napoli, Messi changed the history of Barcelona forever.\n\nI am a staunch Ronaldo fan who dislikes Messi as a player with every might. However, the greatness of Messi cannot be underestimated for any reason.\n\nI can only compare Messi with Ronaldo and Pele. The rest are not qualified in any size.",2023-11-23,Thursday,14:00:00
Mrr Sarkcess\nGood evening sir,2023-11-23,Thursday,15:00:00
Michael Kopite Thomas\nYou shock right? 😁😁\nI appreciate greatness,2023-11-23,Thursday,16:00:00
Messi winning both world cup trophy and Balloon dor in my generation make me feel pathetic and terrible and jealous person because he doesn't deserve it all 😭if we all open our eyes we will know it was all plan\nI'm not Ronaldo fan but Messi is getting a lot of help from FIFA 😭\nThe ballon d’or is no value anymore because it become a marketing between Messi and the organizers. The football is completly dead and it’s really very sad,2023-11-23,Thursday,23:33:00
"This is not even a debate. Messi far ahead of Maradona. Messi over 15 years at the top of world football. Maradona about 7-8 seasons\nMessi more goals. More trophies. More than 3 times of what Maradona won. More individual achievements.\nEven at the national teams. More titles than Maradona. More assist More than 3 times the goals Maradona scored.more player of the tournament s, more dribbles more man of the match than Maradona.Messi longevity and consistency.so how can Maradona be compared to him. Maradona is just an overrated player. Di Stefano,Cruyff,\nCr7... are all better than him.when rating greatest players he should not even be in top 10.talent wise he is up there with Messi but Achievements, longevity and consistency he is no match to a lot of players",2023-11-23,Thursday,17:00:00
"They are very intelligent to be fooled in that way, the Argentines themselves know that Messi had to win 4 Copa Americas in 5 years, of which he lost two finals in a row, plus Maradona never resigned from the National Team like he did. Messi, in addition to all those rumors of that strange, rigged World Cup and all those things, with Diego there was and was none of that, that is why the Argentines themselves know and will know that Diego is and will be the greatest",2023-11-23,Thursday,23:35:00
"Messi>>>>>>any footballer in the history of football. But with due to the respect and love, messi always says that Maradona is incomparable.",2023-11-23,Thursday,11:00:00
"It's all love, maradona was something else\n\nAlthough Messi gave a new definition and style to the sport\n\nEveryone to their opinions",2023-11-23,Thursday,19:00:00
"Well the truth is if Messi was a player from past and maradona was a player of present era, maradona wouldn't be in the list of top 10 players.\n\nThe reason everyone loves maradona is because he was from the past, and in his era he spread craziness.",2023-11-23,Thursday,19:00:00
The fact that The Legendary Riquelme's name was mentioned proves Argentina Fans are one of the realest ever. Maradona would always be their god. No cap Messi is one of the greatest but The Legendary Maradona put Argentina on the map. Much respect to Argentina Fans. Blessings🔥🕴🏻🌅,2023-11-23,Thursday,17:00:00
So in Argentina Messi is not number 1? Then why would he appear in the world map ?,2023-11-23,Thursday,11:00:00
Joe Junior Messi will also choose Maradona but that doesn't change the fact that he is number 1,2023-11-23,Thursday,12:00:00
"Joe Junior and also Messi tops Ronaldo, imagine where Ronaldo ranks in the world map",2023-11-23,Thursday,12:00:00
"Peter Kimz Mungai football is not about robbery and Rigging. Take away robbery and Rigging a certain player will just be an average player over hyped by fifa and the Media. Nothing special. U will never hear the words ""rigged"" and ""robbery"" attached to the name of the True GOATS 🐐",2023-11-23,Thursday,12:00:00
Joe Junior calm down this was a survey of 6 people,2023-11-23,Thursday,12:00:00
Joe Junior who told you Ronaldo come close to even maradona boot lace?,2023-11-23,Thursday,15:00:00
Lee C Da Rapgod yes in final mbappe got 2 penalty.. Big robbery 🥲,2023-11-23,Thursday,22:00:00
As expected....a sign of respect comes when you are LATE...........,2023-11-23,Thursday,23:00:00
"Those were mostly Boca fans, all biased answers, they would rather Boca win a libertadores than Argentina win a World Cup",2023-11-23,Thursday,14:00:00
"No matter what Messi achieves, and he has achieved more, Argentina is always choosing Maradona",2023-11-23,Thursday,17:00:00
Messi is the best ❤️🔥,2023-11-23,Thursday,12:00:00
Messi himself will choose Maradona over himself not because Maradona is better than him. It's just some kind of respect they have for him,2023-11-23,Thursday,23:31:00
"Having seen both in their prime I have to opt for Maradona, a flawed footballing genius",2023-11-23,Thursday,22:00:00
Even in Argentina Messi is obviously not the GOAT I wonder where Messi fans got the GOAT talk from 😂😂😂,2023-11-23,Thursday,12:00:00
Emoghene Sunday 😆😆😆😆😆😆😆😆they are bunch of brainless asslicker supporters,2023-11-23,Thursday,12:00:00
Thats only the reflection of emotion for Mr. Maradona. He is so so far behind from Messi.,2023-11-23,Thursday,23:00:00
Even Argentina fans know that maradona is bigger than Messi how can you convence us that Messi is greatest of all time 😅,2023-11-23,Thursday,12:00:00
Irfan Meer 😆😆😆😆😆 you have a good point there,2023-11-23,Thursday,12:00:00
Even the people of his county known fifa favour him,2023-11-23,Thursday,13:00:00
You can't choose between Legends like Diego Maradona x Lionel Messi. Even Messi will choose Diego but we all know who's the living legend and Most accomplished footballer on the planet.,2023-11-23,Thursday,21:00:00
I'm greatest Messi fan but i wish i could have witness Maradona live one of the greatest player ever 🙂❤️,2023-11-23,Thursday,12:00:00
"Maradona is just a myth, their were no real defenders back then .",2023-11-23,Thursday,15:00:00
Maradona first legend of Argentina football and Messi is the greatest of all time. Maradona introduce Argentina and Argentine football to the world.,2023-11-23,Thursday,11:00:00
Maradona is not on even cr7s level.Messi is far above him,2023-11-23,Thursday,12:00:00
"Ask Messi to go to Napoli and win titles now like Maradona did… can’t do it because he needs the whole team of superstar or can’t do anything.\n\nThat’s why he demanded Busquets, Alba, Suárez and others to be bought as well or he wouldn’t go to Miami.",2023-11-23,Thursday,13:00:00
طبعا مردونا,2023-11-23,Thursday,11:00:00
I'm gonna go do some research on this Maradona guy cos wtf...,2023-11-23,Thursday,11:00:00
One played before the politics in football got this worse and that French corrupt award... Voice of the street can't be silenced,2023-11-23,Thursday,12:00:00
Not even the greatest in his country yet some delulu fans thinks he's the greatest of all time😂,2023-11-23,Thursday,14:00:00
